category,datetime,headline,summary,source,url,full_text
crypto,1771860075,Anthony Pompliano led Procap Financial dips toe into buybacks,,CoinDesk,https://www.coindesk.com/markets/2026/02/23/anthony-pompliano-led-procap-financial-dips-toe-into-buybacks,Anthony Pompliano led Procap Financial dips toe into buybacks. 
crypto,1771859409,How many people actually pay with Bitcoin? Real use cases revealed,"How many people really pay with Bitcoin? Survey data, payment processors and country case studies reveal where BTC is used for real-world payments.",Cointelegraph,https://cointelegraph.com/bitcoin-for-beginners/how-many-people-actually-pay-with-bitcoin-real-use-cases-revealed?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,"How many people actually pay with Bitcoin? Real use cases revealed. How many people really pay with Bitcoin? Survey data, payment processors and country case studies reveal where BTC is used for real-world payments."
crypto,1771859220,Tether flashes Bitcoin bottom signal: Can BTC stage another 100% rally?,"Bitcoin price more than doubled the last time Tether's crypto market capitalization dropped by $3 billion in two months, a signal that is flashing again in 2026.",Cointelegraph,https://cointelegraph.com/news/tether-flashes-bitcoin-bottom-signal-can-btc-100-percent-rally?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,"Tether flashes Bitcoin bottom signal: Can BTC stage another 100% rally?. Bitcoin price more than doubled the last time Tether's crypto market capitalization dropped by $3 billion in two months, a signal that is flashing again in 2026."
crypto,1771858077,Elliptic flags Russia-linked crypto platforms’ ongoing sanctions evasion,,CoinDesk,https://www.coindesk.com/business/2026/02/23/elliptic-flags-russia-linked-crypto-platforms-ongoing-sanctions-evasion,Elliptic flags Russia-linked crypto platforms’ ongoing sanctions evasion. 
crypto,1771857331,Revolut confirms ex-employee threatened to leak KYC data for crypto ransom,A crypto trader said a former Revolut employee tried to extort him and contacted his relatives. Revolut confirmed an investigation and said no systems were breached.,Cointelegraph,https://cointelegraph.com/news/ex-revolut-employee-crypto-trader-extortion-doxxing?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,Revolut confirms ex-employee threatened to leak KYC data for crypto ransom. A crypto trader said a former Revolut employee tried to extort him and contacted his relatives. Revolut confirmed an investigation and said no systems were breached.
crypto,1771857030,Curve founder says DeFi must ditch token emissions for real revenue,Curve founder Michael Egorov told Cointelegraph that protocols cannot “live without real revenues flowing” as token incentives lose power to attract liquidity.,Cointelegraph,https://cointelegraph.com/news/curve-egorov-defi-move-beyond-emissions-driven-yield?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,Curve founder says DeFi must ditch token emissions for real revenue. Curve founder Michael Egorov told Cointelegraph that protocols cannot “live without real revenues flowing” as token incentives lose power to attract liquidity.
crypto,1771856416,CoinDesk 20 performance update: AAVE gains 1.7% while index trades lower over weekend,,CoinDesk,https://www.coindesk.com/coindesk-indices/2026/02/23/coindesk-20-performance-update-aave-gains-1-7-while-index-trades-lower-over-weekend,CoinDesk 20 performance update: AAVE gains 1.7% while index trades lower over weekend. 
crypto,1771855694,Standard Chartered sticks to $2T stablecoin call but trims T-bill impact,"Standard Chartered slashed its forecast for T-bill demand from stablecoins to $800 billion to $1 trillion by 2028, but maintained its $2 trillion stablecoin market call.",Cointelegraph,https://cointelegraph.com/news/standard-chartered-2t-stablecoin-forecast-2028-t-bill-demand-trim?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,"Standard Chartered sticks to $2T stablecoin call but trims T-bill impact. Standard Chartered slashed its forecast for T-bill demand from stablecoins to $800 billion to $1 trillion by 2028, but maintained its $2 trillion stablecoin market call."
crypto,1771854959,BitMine Immersion added $98 million of ether last week as losses balloon to more than $8 billion,,CoinDesk,https://www.coindesk.com/business/2026/02/23/bitmine-immersion-added-usd98-million-of-ether-last-week-as-losses-balloon-to-more-than-usd8-billion,BitMine Immersion added $98 million of ether last week as losses balloon to more than $8 billion. 
crypto,1771854639,Fictional 2028 AI memo imagines mass layoffs and stablecoin adoption,"Citrini Research’s 2028 scenario imagines AI turbocharging corporate profits, while hollowing out consumer demand, and quietly migrating global payments to stablecoins on cheap chains.",Cointelegraph,https://cointelegraph.com/news/fictional-2028-ai-memo-mass-layoffs-stablecoin-adoption?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,"Fictional 2028 AI memo imagines mass layoffs and stablecoin adoption. Citrini Research’s 2028 scenario imagines AI turbocharging corporate profits, while hollowing out consumer demand, and quietly migrating global payments to stablecoins on cheap chains."
crypto,1771854362,Austria’s regulator slaps new business ban on KuCoin’s EU exchange,"The Austrian Financial Market Authority has frozen new business at KuCoin EU months after granting the exchange a MiCA license, citing gaps in key AML and sanctions roles.",Cointelegraph,https://cointelegraph.com/news/austria-regulator-slaps-new-business-ban-kucoin-eu?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,"Austria’s regulator slaps new business ban on KuCoin’s EU exchange. The Austrian Financial Market Authority has frozen new business at KuCoin EU months after granting the exchange a MiCA license, citing gaps in key AML and sanctions roles."
crypto,1771854147,Strategy adds 592 BTC for $40M in 100th Bitcoin purchase,"Strategy bought 592 Bitcoin for $39.8 million in its 100th purchase, lifting holdings to 717,722 BTC.",Cointelegraph,https://cointelegraph.com/news/strategy-100th-bitcoin-purchase-592-btc?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,"Strategy adds 592 BTC for $40M in 100th Bitcoin purchase. Strategy bought 592 Bitcoin for $39.8 million in its 100th purchase, lifting holdings to 717,722 BTC."
crypto,1771854009,U.S. Treasury may boost T-Bill issuance as stablecoins eye $2 trillion market cap: StanChart,,CoinDesk,https://www.coindesk.com/business/2026/02/23/u-s-treasury-may-boost-t-bill-issuance-as-stablecoins-eye-usd2-trillion-market-cap-stanchart,U.S. Treasury may boost T-Bill issuance as stablecoins eye $2 trillion market cap: StanChart. 
crypto,1771853912,"Pantera leads $11.5M round in Based, a Hyperliquid-powered crypto app",,CoinDesk,https://www.coindesk.com/business/2026/02/20/pantera-leads-usd11-5m-round-in-based-a-hyperliquid-powered-crypto-app,"Pantera leads $11.5M round in Based, a Hyperliquid-powered crypto app. "
crypto,1771853830,Mexican billionaire Ricardo Salinas remains bullish on bitcoin after plunge,,CoinDesk,https://www.coindesk.com/markets/2026/02/23/mexican-billionaire-ricardo-salinas-remains-bullish-on-bitcoin-after-plunge,Mexican billionaire Ricardo Salinas remains bullish on bitcoin after plunge. 
crypto,1771853209,"How SocialFi, memecoins and AI pushed Base to the top of the L2 ladder","Base rode SocialFi, memecoins and AI agents to the top of Ethereum’s layer-2 ladder before turning inward to rebuild its core stack.",Cointelegraph,https://cointelegraph.com/news/socialfi-memecoins-ai-pushed-base-l2-ladder?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,"How SocialFi, memecoins and AI pushed Base to the top of the L2 ladder. Base rode SocialFi, memecoins and AI agents to the top of Ethereum’s layer-2 ladder before turning inward to rebuild its core stack."
crypto,1771852934,"Strategy logs 100th bitcoin purchase announcement, adding 592 coins last week for $39.8 million",,CoinDesk,https://www.coindesk.com/markets/2026/02/23/strategy-logs-100th-bitcoin-purchase-announcement-adding-592-coins-last-week-for-usd39-8-million,"Strategy logs 100th bitcoin purchase announcement, adding 592 coins last week for $39.8 million. "
crypto,1771852208,Bitmine paper loss hits $8.8B as Ether slump tests cyclical thesis,"The mounting unrealized losses of Bitmine shareholders and Ether’s 60% decline are signaling a critical inflection point that may define Ether’s medium-term momentum, analysts said.",Cointelegraph,https://cointelegraph.com/news/bitmine-shareholders-8-8b-paper-loss-downturn-ether?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,"Bitmine paper loss hits $8.8B as Ether slump tests cyclical thesis. The mounting unrealized losses of Bitmine shareholders and Ether’s 60% decline are signaling a critical inflection point that may define Ether’s medium-term momentum, analysts said."
crypto,1771848900,"Tariff travails resurface, bitcoin holders prepare for declines",,CoinDesk,https://www.coindesk.com/daybook-us/2026/02/23/tariff-travails-resurface-bitcoin-holders-prepare-for-declines,"Tariff travails resurface, bitcoin holders prepare for declines. "
crypto,1771847696,Crypto funds lose $288M as ETPs extend outflow run to five weeks,"Crypto investment products posted outflows for a fifth straight week, marking the longest exit streak since the launch of spot Bitcoin ETFs in 2024.",Cointelegraph,https://cointelegraph.com/news/crypto-etp-five-week-exit-fresh-288-million-outflows?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,"Crypto funds lose $288M as ETPs extend outflow run to five weeks. Crypto investment products posted outflows for a fifth straight week, marking the longest exit streak since the launch of spot Bitcoin ETFs in 2024."
crypto,1771846701,Bitcoin treasuries log rare selling streak as BTC trades near $66K,"Continued selling from treasury companies and US Bitcoin ETFs threatens a deeper retracement for BTC, but some analysts see it as a sign of a healthy flush in speculative leverage.",Cointelegraph,https://cointelegraph.com/news/bitcoin-treasury-selling-streak-btc-66-000?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,"Bitcoin treasuries log rare selling streak as BTC trades near $66K. Continued selling from treasury companies and US Bitcoin ETFs threatens a deeper retracement for BTC, but some analysts see it as a sign of a healthy flush in speculative leverage."
merger,1771948140,WSP conclut l’acquisition de TRC,"MONTRÉAL,  24 févr. 2026  (GLOBE NEWSWIRE) -- Groupe WSP Global Inc. (TSX : WSP) (« WSP » ou la « Société »), l’une des plus importantes firmes de services professionnels au monde, annonce fièrement avoir conclu l’acquisition précédemment annoncée de TRC Companies (« TRC »), une marque de premier plan dans le secteur de l’énergie aux États-Unis procurant des solutions de bout en bout qui soutiennent le cycle de vie complet des infrastructures (l’« acquisition »). Forte de plus de 55 ans d’histoire, TRC, avec son équipe d’environ 8 000 professionnel·le·s, s’est imposée comme une cheffe de file et une conseillère stratégique réputée dans le secteur de l’ingénierie et des services de consultation.",GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243828/0/fr/WSP-conclut-l-acquisition-de-TRC.html,"WSP conclut l’acquisition de TRC. MONTRÉAL,  24 févr. 2026  (GLOBE NEWSWIRE) -- Groupe WSP Global Inc. (TSX : WSP) (« WSP » ou la « Société »), l’une des plus importantes firmes de services professionnels au monde, annonce fièrement avoir conclu l’acquisition précédemment annoncée de TRC Companies (« TRC »), une marque de premier plan dans le secteur de l’énergie aux États-Unis procurant des solutions de bout en bout qui soutiennent le cycle de vie complet des infrastructures (l’« acquisition »). Forte de plus de 55 ans d’histoire, TRC, avec son équipe d’environ 8 000 professionnel·le·s, s’est imposée comme une cheffe de file et une conseillère stratégique réputée dans le secteur de l’ingénierie et des services de consultation."
merger,1771948140,WSP completes acquisition of TRC,"MONTREAL, Feb.  24, 2026  (GLOBE NEWSWIRE) -- WSP Global Inc. (TSX: WSP) (“WSP” or the “Corporation”), one of the world’s leading professional services firms, proudly completes its previously announced acquisition of TRC Companies (“TRC”), a premier U.S. Power & Energy brand delivering end-to-end solutions that support the full infrastructure lifecycle (the “Acquisition”). With more than 55 years of history, TRC and its team of approximately 8,000 professionals have established the company as a leader and trusted strategic advisor in the engineering and consulting industry.",GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243828/0/en/WSP-completes-acquisition-of-TRC.html,"WSP completes acquisition of TRC. MONTREAL, Feb.  24, 2026  (GLOBE NEWSWIRE) -- WSP Global Inc. (TSX: WSP) (“WSP” or the “Corporation”), one of the world’s leading professional services firms, proudly completes its previously announced acquisition of TRC Companies (“TRC”), a premier U.S. Power & Energy brand delivering end-to-end solutions that support the full infrastructure lifecycle (the “Acquisition”). With more than 55 years of history, TRC and its team of approximately 8,000 professionals have established the company as a leader and trusted strategic advisor in the engineering and consulting industry."
merger,1771945200,"Careerz Group Acquires DreamJob Discovery Assets, Including Proprietary DreamJob Type Indicator (DJTI) Career Assessment and Acclaimed Book from Author Ken Steven",Strategic acquisition strengthens Careerz Group's mission to eliminate career mis-hires and help millions of professionals find work they love Strategic acquisition strengthens Careerz Group's mission to eliminate career mis-hires and help millions of professionals find work they love,GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243760/0/en/Careerz-Group-Acquires-DreamJob-Discovery-Assets-Including-Proprietary-DreamJob-Type-Indicator-DJTI-Career-Assessment-and-Acclaimed-Book-from-Author-Ken-Steven.html,"Careerz Group Acquires DreamJob Discovery Assets, Including Proprietary DreamJob Type Indicator (DJTI) Career Assessment and Acclaimed Book from Author Ken Steven. Strategic acquisition strengthens Careerz Group's mission to eliminate career mis-hires and help millions of professionals find work they love Strategic acquisition strengthens Careerz Group's mission to eliminate career mis-hires and help millions of professionals find work they love"
merger,1771943820,"Komar Industries Acquires Metro Compactor Service, BaleForce and Chute Source (Collectively “Metro”) to Expand North American Waste &amp; Recycling Platform","COLUMBUS, Ohio & BRAMPTON, Ontario--(BUSINESS WIRE)--Komar Industries (“Komar”), a premier designer and manufacturer of waste and recycling processing solutions announced the acquisition of Metro Compactor Service, Inc., BaleForce Recycling Equipment Inc., and Chute Source LLC. This acquisition brings together two market leaders to create a unified North American platform. The combined organization aligns Komar’s strength in equipment manufacturing and service in the United States with Metro’s",BusinessWire,http://www.businesswire.com/news/home/20260223199840/en/Komar-Industries-Acquires-Metro-Compactor-Service-BaleForce-and-Chute-Source-Collectively-%E2%80%9CMetro%E2%80%9D-to-Expand-North-American-Waste-Recycling-Platform/?feedref=JjAwJuNHiystnCoBq_hl-Rc4vIAVcHHkbDcwJimU8QtrtlakeQ9hNboBqTAWIjTge3KWq9s9jif-UkBjBsFRyYAbRTSLTc1mgvhPlnaBA55M-oupQnbXnhKsYk8RmHF_kAy2gZikaX3QWV6xOvgFlA==,"Komar Industries Acquires Metro Compactor Service, BaleForce and Chute Source (Collectively “Metro”) to Expand North American Waste &amp; Recycling Platform. COLUMBUS, Ohio & BRAMPTON, Ontario--(BUSINESS WIRE)--Komar Industries (“Komar”), a premier designer and manufacturer of waste and recycling processing solutions announced the acquisition of Metro Compactor Service, Inc., BaleForce Recycling Equipment Inc., and Chute Source LLC. This acquisition brings together two market leaders to create a unified North American platform. The combined organization aligns Komar’s strength in equipment manufacturing and service in the United States with Metro’s"
merger,1771941660,"Bitwise acquisisce il pioniere dell’infrastruttura di staking Chorus One, ampliando le capacità multichain di Bitwise Onchain Solutions","Chorus One entrerà a far parte di Bitwise Onchain Solutions (“BOS”), la divisione staking di Bitwise.",GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243699/0/it/Bitwise-acquisisce-il-pioniere-dell-infrastruttura-di-staking-Chorus-One-ampliando-le-capacit%C3%A0-multichain-di-Bitwise-Onchain-Solutions.html,"Bitwise acquisisce il pioniere dell’infrastruttura di staking Chorus One, ampliando le capacità multichain di Bitwise Onchain Solutions. Chorus One entrerà a far parte di Bitwise Onchain Solutions (“BOS”), la divisione staking di Bitwise."
merger,1771941660,"Bitwise acquiert Chorus One, pionnier des infrastructures de staking, et étend les capacités multichaînes de Bitwise Onchain Solutions","Chorus One va intégrer Bitwise Onchain Solutions (« BOS »), la division de Bitwise dédiée au staking.",GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243699/0/fr/Bitwise-acquiert-Chorus-One-pionnier-des-infrastructures-de-staking-et-%C3%A9tend-les-capacit%C3%A9s-multicha%C3%AEnes-de-Bitwise-Onchain-Solutions.html,"Bitwise acquiert Chorus One, pionnier des infrastructures de staking, et étend les capacités multichaînes de Bitwise Onchain Solutions. Chorus One va intégrer Bitwise Onchain Solutions (« BOS »), la division de Bitwise dédiée au staking."
merger,1771941660,"Bitwise übernimmt Chorus One, einen Pionier im Bereich Staking-Infrastruktur, und erweitert die Multichain-Fähigkeiten von Bitwise Onchain Solutions","Chorus One wird Teil von Bitwise Onchain Solutions („BOS“), der Staking-Sparte von Bitwise.",GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243699/0/de/Bitwise-%C3%BCbernimmt-Chorus-One-einen-Pionier-im-Bereich-Staking-Infrastruktur-und-erweitert-die-Multichain-F%C3%A4higkeiten-von-Bitwise-Onchain-Solutions.html,"Bitwise übernimmt Chorus One, einen Pionier im Bereich Staking-Infrastruktur, und erweitert die Multichain-Fähigkeiten von Bitwise Onchain Solutions. Chorus One wird Teil von Bitwise Onchain Solutions („BOS“), der Staking-Sparte von Bitwise."
merger,1771941660,"Bitwise Acquires Staking Infrastructure Pioneer Chorus One, Expanding Bitwise Onchain Solutions' Multichain Capabilities","Chorus One will become a part of Bitwise Onchain Solutions (“BOS”), the staking division of Bitwise.",GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243699/0/en/Bitwise-Acquires-Staking-Infrastructure-Pioneer-Chorus-One-Expanding-Bitwise-Onchain-Solutions-Multichain-Capabilities.html,"Bitwise Acquires Staking Infrastructure Pioneer Chorus One, Expanding Bitwise Onchain Solutions' Multichain Capabilities. Chorus One will become a part of Bitwise Onchain Solutions (“BOS”), the staking division of Bitwise."
merger,1771941600,Brookfield Launches Radiant as first vertically integrated AI Infrastructure Company Through Merger with Ori Industries,"LONDON, Feb.  24, 2026  (GLOBE NEWSWIRE) -- Radiant, a Brookfield portfolio company within its AI Infrastructure Fund, today announced its merger with Ori Industries (“Ori”), combining Ori’s distributed AI infrastructure platform with Radiant’s global infrastructure capabilities and marking the company’s transition into full operations.",GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243665/0/en/Brookfield-Launches-Radiant-as-first-vertically-integrated-AI-Infrastructure-Company-Through-Merger-with-Ori-Industries.html,"Brookfield Launches Radiant as first vertically integrated AI Infrastructure Company Through Merger with Ori Industries. LONDON, Feb.  24, 2026  (GLOBE NEWSWIRE) -- Radiant, a Brookfield portfolio company within its AI Infrastructure Fund, today announced its merger with Ori Industries (“Ori”), combining Ori’s distributed AI infrastructure platform with Radiant’s global infrastructure capabilities and marking the company’s transition into full operations."
merger,1771940760,Foreløbigt resultat af overtagelsestilbud fra JLB Invest ApS,Selskabsmeddelelse nr. 12 / 2026,GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243624/0/da/Forel%C3%B8bigt-resultat-af-overtagelsestilbud-fra-JLB-Invest-ApS.html,Foreløbigt resultat af overtagelsestilbud fra JLB Invest ApS. Selskabsmeddelelse nr. 12 / 2026
merger,1771940100,MBody AI and Check Cap Ltd. ($MBAI) Submit Nasdaq Listing Application for Merger Close,Proposed Nasdaq-listed AI company achieves key regulatory milestone as merger with Check-Cap targets first half of 2026; $30M growth facility available.,GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243618/0/en/MBody-AI-and-Check-Cap-Ltd-MBAI-Submit-Nasdaq-Listing-Application-for-Merger-Close.html,MBody AI and Check Cap Ltd. ($MBAI) Submit Nasdaq Listing Application for Merger Close. Proposed Nasdaq-listed AI company achieves key regulatory milestone as merger with Check-Cap targets first half of 2026; $30M growth facility available.
merger,1771939800,Shorepower Technologies (OTC: SPEV) Enters Merger Agreement with Aeternum Health LLC and Announces Strategic Transition to Longevity-Focused Healthcare Platform,Shorepower Technologies (OTC: SPEV) Enters Merger Agreement with Aeternum Health LLC,GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243604/0/en/Shorepower-Technologies-OTC-SPEV-Enters-Merger-Agreement-with-Aeternum-Health-LLC-and-Announces-Strategic-Transition-to-Longevity-Focused-Healthcare-Platform.html,Shorepower Technologies (OTC: SPEV) Enters Merger Agreement with Aeternum Health LLC and Announces Strategic Transition to Longevity-Focused Healthcare Platform. Shorepower Technologies (OTC: SPEV) Enters Merger Agreement with Aeternum Health LLC
merger,1771939800,VisionWave Announces Execution of Definitive Agreement to Acquire a 51% Controlling Stake in Certified Aerospace Manufacturer Supporting Structural Components in Systems Publicly Known as Iron Dome and Barak 8 — Combining QSpeed™ Platform and Previously Announced $10 Million Development SOW to Build Scalable Defense Industrial Platform,51% Majority Control of Profitable Aerospace-Certified Composite Platform; Option to Acquire Remaining 49% — $50 Million Independent Valuation 51% Majority Control of Profitable Aerospace-Certified Composite Platform; Option to Acquire Remaining 49% — $50 Million Independent Valuation,GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243591/0/en/VisionWave-Announces-Execution-of-Definitive-Agreement-to-Acquire-a-51-Controlling-Stake-in-Certified-Aerospace-Manufacturer-Supporting-Structural-Components-in-Systems-Publicly-Kn.html,VisionWave Announces Execution of Definitive Agreement to Acquire a 51% Controlling Stake in Certified Aerospace Manufacturer Supporting Structural Components in Systems Publicly Known as Iron Dome and Barak 8 — Combining QSpeed™ Platform and Previously Announced $10 Million Development SOW to Build Scalable Defense Industrial Platform. 51% Majority Control of Profitable Aerospace-Certified Composite Platform; Option to Acquire Remaining 49% — $50 Million Independent Valuation 51% Majority Control of Profitable Aerospace-Certified Composite Platform; Option to Acquire Remaining 49% — $50 Million Independent Valuation
merger,1771939740,Sompo Completes Acquisition of Aspen,Transaction diversifies and strengthens global insurance and reinsurance platform,GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243613/0/en/Sompo-Completes-Acquisition-of-Aspen.html,Sompo Completes Acquisition of Aspen. Transaction diversifies and strengthens global insurance and reinsurance platform
merger,1771938000,"Quantum Surgical Announces Acquisition of NeuWave Medical, Inc.","Quantum Surgical and NeuWave Medical, Inc. Join Forces to Lead the Future of Interventional Radiology and Focus on Innovation and Remote Procedures; Kurt Azarbarzin joins as CEO leading both businesses Quantum Surgical and NeuWave Medical, Inc. Join Forces to Lead the Future of Interventional Radiology and Focus on Innovation and Remote Procedures; Kurt Azarbarzin joins as CEO leading both businesses",GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243531/0/en/Quantum-Surgical-Announces-Acquisition-of-NeuWave-Medical-Inc.html,"Quantum Surgical Announces Acquisition of NeuWave Medical, Inc.. Quantum Surgical and NeuWave Medical, Inc. Join Forces to Lead the Future of Interventional Radiology and Focus on Innovation and Remote Procedures; Kurt Azarbarzin joins as CEO leading both businesses Quantum Surgical and NeuWave Medical, Inc. Join Forces to Lead the Future of Interventional Radiology and Focus on Innovation and Remote Procedures; Kurt Azarbarzin joins as CEO leading both businesses"
merger,1771937160,Collabtech Group Announces Acquisition of MediaCentric,"Collabtech Group acquires MediaCentric, expanding channel-only delivery capabilities to help partners scale connection with confidence.",GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243448/0/en/Collabtech-Group-Announces-Acquisition-of-MediaCentric.html,"Collabtech Group Announces Acquisition of MediaCentric. Collabtech Group acquires MediaCentric, expanding channel-only delivery capabilities to help partners scale connection with confidence."
merger,1771936200,TopBuild to Acquire Johnson Roofing,"DAYTONA BEACH, Fla., Feb.  24, 2026  (GLOBE NEWSWIRE) -- TopBuild Corp. (NYSE:BLD), a leading installer of insulation and commercial roofing and a specialty distributor of insulation and related building products to the construction industry in the United States and Canada, announced it has entered into an agreement to acquire Johnson Roofing, one of the largest commercial roofing installation services companies in Texas with approximately $29 million in annual revenue. Founded in 1941 in Waco, Johnson Roofing is a third generation roofing company serving commercial roofing projects in Texas, Louisiana and Oklahoma.",GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243432/36657/en/TopBuild-to-Acquire-Johnson-Roofing.html,"TopBuild to Acquire Johnson Roofing. DAYTONA BEACH, Fla., Feb.  24, 2026  (GLOBE NEWSWIRE) -- TopBuild Corp. (NYSE:BLD), a leading installer of insulation and commercial roofing and a specialty distributor of insulation and related building products to the construction industry in the United States and Canada, announced it has entered into an agreement to acquire Johnson Roofing, one of the largest commercial roofing installation services companies in Texas with approximately $29 million in annual revenue. Founded in 1941 in Waco, Johnson Roofing is a third generation roofing company serving commercial roofing projects in Texas, Louisiana and Oklahoma."
merger,1771935900,Allied Announces Renewal Of Normal Course Issuer Bid,"TORONTO, Feb.  24, 2026  (GLOBE NEWSWIRE) -- Allied Properties Real Estate Investment Trust (“Allied”) (TSX:AP.UN) today announced that it has received approval from the Toronto Stock Exchange (“TSX”) for a normal course issuer bid (“NCIB”) which will enable it to purchase up to 18,215,302 of its 183,955,983 issued and outstanding units (“Units”) as at February 18, 2026, representing approximately 10% of its public float of 182,153,029 Units as at that date. The primary purpose of the NCIB is to purchase Units to fulfil Allied’s commitments to employees under its restricted unit plan and other employee programs. Allied may also purchase Units for cancellation from time to time, depending on the market price of the Units and other factors.",GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243413/0/en/Allied-Announces-Renewal-Of-Normal-Course-Issuer-Bid.html,"Allied Announces Renewal Of Normal Course Issuer Bid. TORONTO, Feb.  24, 2026  (GLOBE NEWSWIRE) -- Allied Properties Real Estate Investment Trust (“Allied”) (TSX:AP.UN) today announced that it has received approval from the Toronto Stock Exchange (“TSX”) for a normal course issuer bid (“NCIB”) which will enable it to purchase up to 18,215,302 of its 183,955,983 issued and outstanding units (“Units”) as at February 18, 2026, representing approximately 10% of its public float of 182,153,029 Units as at that date. The primary purpose of the NCIB is to purchase Units to fulfil Allied’s commitments to employees under its restricted unit plan and other employee programs. Allied may also purchase Units for cancellation from time to time, depending on the market price of the Units and other factors."
merger,1771934160,Form 8.3 - Picton Property Income Limited,8.3,GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243327/0/en/Form-8-3-Picton-Property-Income-Limited.html,Form 8.3 - Picton Property Income Limited. 8.3
merger,1771934040,Form 8.3 - LondonMetric Property Plc,8.3,GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243325/0/en/Form-8-3-LondonMetric-Property-Plc.html,Form 8.3 - LondonMetric Property Plc. 8.3
merger,1771933800,Form 8.3 - Bluefield Solar Income Fund Ltd,8.3,GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243324/0/en/Form-8-3-Bluefield-Solar-Income-Fund-Ltd.html,Form 8.3 - Bluefield Solar Income Fund Ltd. 8.3
merger,1771931700,Form 8.3 - [IDOX PLC - 23 02 2026] - (CGWL),FORM 8.3,GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243294/0/en/Form-8-3-IDOX-PLC-23-02-2026-CGWL.html,Form 8.3 - [IDOX PLC - 23 02 2026] - (CGWL). FORM 8.3
merger,1771931280,Dimensional Fund Advisors Ltd. : Form 8.3 - SPIRE HEALTHCARE GROUP PLC - Ordinary Shares,FORM 8.3,GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243288/0/en/Dimensional-Fund-Advisors-Ltd-Form-8-3-SPIRE-HEALTHCARE-GROUP-PLC-Ordinary-Shares.html,Dimensional Fund Advisors Ltd. : Form 8.3 - SPIRE HEALTHCARE GROUP PLC - Ordinary Shares. FORM 8.3
merger,1771931040,Dimensional Fund Advisors Ltd. : Form 8.3 - JUST GROUP PLC - Ordinary Shares,FORM 8.3,GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243286/0/en/Dimensional-Fund-Advisors-Ltd-Form-8-3-JUST-GROUP-PLC-Ordinary-Shares.html,Dimensional Fund Advisors Ltd. : Form 8.3 - JUST GROUP PLC - Ordinary Shares. FORM 8.3
merger,1771930920,Dimensional Fund Advisors Ltd. : Form 8.3 - INTERNATIONAL PERSONAL FINAN - Ordinary Shares,FORM 8.3,GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243285/0/en/Dimensional-Fund-Advisors-Ltd-Form-8-3-INTERNATIONAL-PERSONAL-FINAN-Ordinary-Shares.html,Dimensional Fund Advisors Ltd. : Form 8.3 - INTERNATIONAL PERSONAL FINAN - Ordinary Shares. FORM 8.3
merger,1771930860,Dimensional Fund Advisors Ltd. : Form 8.3 - BRITISH LAND CO PLC - Ordinary Shares,FORM 8.3,GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243282/0/en/Dimensional-Fund-Advisors-Ltd-Form-8-3-BRITISH-LAND-CO-PLC-Ordinary-Shares.html,Dimensional Fund Advisors Ltd. : Form 8.3 - BRITISH LAND CO PLC - Ordinary Shares. FORM 8.3
